Step,Scenario,Scores,Target Emotion,Reward
401,"You had been going out with a guy for about three months. You liked him, but you had been considering ending your relationship because he seemed much more serious about staying together than you were. However, you hadn't brought up the subject yet. One Friday afternoon, you got home from class and found a message on your voicemail that he wanted you to go with him on Saturday to his home to meet his parents. You knew you would have to break up with him at dinner that night.","[1, 4, 4, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
402,"There was a small grocery store where you used to buy almost all your groceries. The owners, Linda and Bob, were very friendly, and you always chatted with them when you went there. Whenever you came back from long vacations or other trips, they would always say, ""Hi! It's good to see you! We missed you!"" and ask about your trip. However, when a large supermarket opened nearby, you somehow ended up not going to Linda and Bob's store at all for three months. Then one evening, there was an ingredient you desperately needed. The supermarket didn't have it, so you were going to have to go to Linda and Bob's for it. You knew they were going to ask you where you had been all this time.","[1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
403,"You suspected, but you weren't sure, that an employee you supervised was stealing from the petty cash box. It was clear that you were going to have to confront him.","[1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
404,"The last time you were together, you thought you saw genital herpes lesions on your partner, but you weren't sure. This time, you were going to have to ask him directly if it was herpes.","[1, 5, 1, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
405,"You had lent your friend a large sum of money that he had not repaid. Suddenly, you found yourself in a tight spot and needed the money back in order to pay your rent. You knew you were going to have to ask your friend to repay the loan.","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
406,You had already mailed your reply saying you would be attending your friend's wedding when you discovered that your ex-girlfriend would also be attending.,"[3, 3, 1, 2, 5, 3, 1, 3, 1, 4, 0, 0, 0, 0, 0]",Embarrassment,0.0
407,"Your fiance had told you that her parents would neither approve of your career plans nor appreciate your personal style. However, she wanted you to meet them, and so you agreed, even though she explained that they would probably not keep their disapproval to themselves.","[4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
408,"You had plans to go to dinner with a friend, but you knew this person is very critical and vocal and will not hesitate to make his complaints known to the waiter.","[1, 3, 3, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
409,"During your third date with someone whom you liked very much, you found that you were again the person paying the check for dinner. You wanted to see this person again, but you didn't want to get stuck paying every time, so you would have to discuss this issue directly with the person.","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
410,"After purchasing contact lenses, you returned to the store to have them adjusted. When you returned a third time to have them readjusted, you were told, ""Most people have trouble adjusting to them."" But the lenses still aren't comfortable, so now you have to take them back yet again.","[4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
411,"You took a class in creative writing where there was a weekly writing assignment. For the first two weeks, you handed in the assignments and the instructor returned them with comments. However, on the third week of the course, the instructor decided to ask people to read their assignments out loud. Unfortunately, he called on you to read yours.","[2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
412,"You were attending a magic show with some friends in a packed auditorium, sitting at the front close to the stage. The magician announced that she needed an assistant from the audience for her next trick. To your surprise, she called on you to come up on stage and help.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
413,"You were attending a cocktail party where you didn't know many people. Just as you started to enter, you heard an announcement that the guest of honor was arriving, and a spotlight was turned on the door. However, the spotlight followed your entrance instead of the real guest of honor who was just behind you.","[1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
414,"On your birthday, as you entered your apartment, 25 people yelled ""SURPRISE!!!"" to celebrate with you.","[2, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
415,"At the annual company picnic, the boss usually gives a speech to the workers about the company's accomplishments and goals. This year, while listening to the speech with some co-workers, the boss mentioned your name, asked you to stand up, and specifically thanked you for your hard work and dedication.","[5, 1, 1, 3, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
416,"While going through the check-out line at K-Mart, balloons started flying, horns started blaring, and someone asked you to come and stand under a spotlight. They announced over the PA system that you were their 1,000,000th customer and would receive a free TV.","[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
417,"On the evening of your birthday, some friends took you to dinner at Houlihan's, which was packed. As you were all waiting for dessert, you suddenly saw five waiters and waitresses approaching you with a cake and candles. They started singing ""Happy Birthday!"" to surprise you.","[1, 2, 4, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
418,"You were sitting in a large lecture class when members of the college acappella singing group entered the hall. They interrupted the lecture and said, ""Excuse me, Professor, but we have a very important message for one of your students..."" It turned out they were referring to you, and you had to raise your hand and let them know where you were. Then they sang a Valentine's medley specifically for you.","[2, 1, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
419,"One day, while sitting in a large class, the professor volunteered you to help him demonstrate an experiment in front of the class.","[1, 5, 1, 1, 5, 5, 3, 5, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
420,"During your high school graduation ceremony, the winner of the high school citizen of the year award was announced, and it was you. You had to walk to the front of the auditorium to receive the award.","[3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
421,"After a hectic day of classes, you go to a restaurant on campus. You sit down and order a rather large meal. You eat slowly and order a second and third drink. When the waiter brings the check, you discover that your wallet is missing. You frantically look through your pockets, then your coat and your book bag. You realize that you left your wallet on your desk.","[3, 3, 4, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
422,"You are shopping at a local grocery store. Because you are in a rush, you hurriedly are grabbing items off the shelf. Once you get to the produce section, you grab an apple off the top of the pile. The pile of apples topples, causing an avalanche of apples. You are left there, standing, surrounded by apples with everyone looking at you and you have to tell a worker what you did.","[1, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
423,"You are attending a formal party at your boss' house. Everyone present is very prominent in your workplace as well as your community. After getting punch, you head for the patio. As you stride toward the group outside, you slam into the sliding glass door that you thought was open, spilling the drink all over you. You hear the muted laughter and a few people ask you if you are all right.","[2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
424,"You are leaving class with an acquaintance you wish to impress. You think that the conversation is going well and you feel that the person is getting a good impression of you. You are walking up to the door of the building while turned around talking to this person. As you attempt to push the door, someone opens it and you fall flat on your face, in full view of the class. Everyone, including your acquaintance, breaks into laughter.","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
425,"You are assigned to give a presentation for class. You feel uncomfortable because of your Embarrass of speaking in front of large groups. You prepare intensely, reading your presentation aloud many times. You are very eager not to make any mistakes. During the presentation, you feel that things are going smoothly. However, while you are reading a statistic, you say ""sex"" instead of ""six."" Most of your classmates smirk to one another.","[1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Embarrassment,0.0
426,"You are at a public beach and you feel like going for a swim. The waves are rough but there are other people swimming near you. As you dive in, you realize that your bathing suit has fallen down and that people are staring at you.","[2, 1, 3, 2, 1, 4, 2, 2, 2, 4, 0, 0, 0, 0, 0]",Embarrassment,0.0
0,If your classmate talks back to you when there's no reason. That there is no real reason to oppose.,"[5, 2, 5, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.211999576001272
1,"If some older people like your parents are discussing a movieand you want to join in, and they say you wouldn't understand. Sometimes they say you have to understand. Some other times you're too young. It doesn't matter if you're young; you can understand anyway.","[3, 1, 1, 1, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.14586499149789456
2,"When your classmate says the Earth is flat and they think is right, but you know it's wrong and they won't admit they're wrong. Their stubbornness, not wanting to confess to a mistake.","[3, 2, 3, 4, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.26967994498529685
3,"When you know you're right, but the others say your view is wrongelse and you cannot prove you're right.","[3, 4, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.5163977794943223
4,When you know you're right and nobody listens to your arguments. You feel pushed around and nobody listens to you.,"[5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.6246950475544243
5,"In debates and discussions when you hear arguments that have already been refuted during the meeting (like irrelevant prejudice). In other words, stubborn arguing. Especially the stupidity and the fear of confessing to such mistakes, in spite of all counterevidence, still go on with more and more words.","[1, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.1889822365046136
6,Discussions with a gang of buddies. Everybody's against what you have said. You think they are completely wrong. And they say the most ridiculous things. And they get mad and start yelling. And when they won't listen or understand. And all they do is yell.,"[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.7071067811865475
7,When your classmate contradicts you when you know you're right.,"[1, 3, 5, 1, 4, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0]",Anger,0.2847473987257497
8,When your classmate contradicts you and you know you're right. They are not listening to you.,"[1, 2, 2, 1, 5, 2, 3, 1, 4, 0, 0, 0, 0, 0, 0]",Anger,0.24806946917841693
9,"If you say 40, your classmates say 70. When they say exactly the opposite.","[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.19611613513818402
10,"When your classmate denies the existence of a famous landmarkyou know you're right about (often things you've heard on TV). People don't believe in you but persist in saying you're wrong, though you can almost prove it. (But you are as obstinate as a mule yourself).","[2, 5, 3, 3, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.5076730825668095
11,"If you mention an important historical event that you know is true, but still nobody believes you. Then you get mad. It is the people who don't believe you that make you angry.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.0
12,When your older brother has taken money from Mom's purse and you are blamed because you're the youngest one. They accuse you though you didn't take it.,"[2, 5, 2, 2, 1, 3, 1, 3, 2, 2, 4, 4, 3, 3, 0]",Anger,0.4662524041201569
13,If your mother blames you for breaking a vase that you have not done.,"[1, 3, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.6123724356957946
14,"When your mom has lost some money, she always puts the blame on you and thinks you took it. She always thinks you are the one to blame.","[1, 3, 1, 5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.3810003810005715
15,"When you're tired and have slept too little, and everybody just keeps nagging at you at home, you get put out and would rather have peace and quiet.","[5, 3, 2, 2, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.40089186286863654
16,"When your parents take their bad morning mood out on you, even though it's none of your business, you think that people who are in a bad temper don't necessarily have to let it come out on other people if it isn't necessary.","[1, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.6708203932499369
17,"When you and your mom are quarreling about the dirty dishes in the sink, and she becomes overly fixated on the smallest details, like a misplaced spoon or a slightly greasy plate, you quickly lose your patience.","[2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Anger,0.3779644730092272
