Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
Children have to manage with little money.,Guilt,remorse,Broken Promises and Responsibilities,disgust,False,disgust,0.4410417675971985,neutral,0.3240264058113098,sadness,0.1772181391716003
You feel guilty when you cannot keep your promises to your children.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.5042629241943359,anger,0.2241271734237671,fear,0.2224880158901214
Feelings of guilt towards your children.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.4349041879177093,anger,0.2298108786344528,neutral,0.1930038630962371
You don't take enough care for your widowed mother,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.7331968545913696,neutral,0.136088952422142,anger,0.0664946585893631
You lack enough time for your family.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.4815203547477722,neutral,0.2501178681850433,anger,0.1937600076198578
"Your parents pay a lot of money for your university study, but you have bad grades.",Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.3715603947639465,anger,0.3166510760784149,neutral,0.2257632464170456
You are guilty because of some family matters ,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.5223709940910339,disgust,0.1518353819847107,anger,0.1514735221862793
You are facing a difficult situation in your family.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.2952675223350525,neutral,0.2591600716114044,disgust,0.2145187556743621
"You promised someone to help moving, but then you didn't do it.",Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.654965877532959,disgust,0.1402007788419723,sadness,0.0687988176941871
You didn't help a person you were close to.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.3572378754615783,neutral,0.2003387212753296,disgust,0.1906321495771408
You couldn't prevent the suicide of your mother.,Guilt,remorse,Broken Promises and Responsibilities,fear,False,fear,0.2661660313606262,sadness,0.2335436344146728,disgust,0.1788817346096038
For the severe heart disease of your child.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.3820243775844574,anger,0.2212522774934768,fear,0.2042197287082672
You broke God's commandments.,Guilt,remorse,Broken Promises and Responsibilities,fear,False,fear,0.5342443585395813,anger,0.2161003053188324,disgust,0.1156435385346412
Living on your parents' money.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.5929343104362488,neutral,0.3380858600139618,disgust,0.0250952877104282
You didn't do your job properly.,Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.4003559052944183,fear,0.2751690447330475,disgust,0.1593973636627197
Didn't finish your work in time.,Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.4163776040077209,neutral,0.4043492674827575,fear,0.0880124345421791
Lost your job.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.4921133518218994,neutral,0.2141381055116653,fear,0.1113291233777999
Because you're unemployed and don't find a job.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.572200357913971,anger,0.1927804201841354,neutral,0.161870077252388
You made the wrong decision concerning your profession.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.4103079438209533,fear,0.1915976107120514,anger,0.1514447629451751
You didn't finish your dissertation.,Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.3286679685115814,neutral,0.2957580983638763,sadness,0.2209028750658035
You didn't help enough with the housework.,Guilt,remorse,Broken Promises and Responsibilities,disgust,False,disgust,0.2702640295028686,neutral,0.2516348361968994,sadness,0.2122383415699005
You procrastinate concerning important tasks.,Guilt,remorse,Broken Promises and Responsibilities,joy,False,joy,0.2957776188850403,sadness,0.250560462474823,neutral,0.2006345689296722
You don't take enough care of your body.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.3932976722717285,neutral,0.3110721111297607,disgust,0.1745539605617523
You cannot handle the disease of your husband.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.3963304460048675,disgust,0.2461036443710327,neutral,0.1754703968763351
"Your son - 17 - has Asperger's syndrome. Because of him, you are often stretched to your limits. Sometimes, you would like to put him into a facility.",Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.280580073595047,sadness,0.2107826173305511,neutral,0.2007519006729126
You struggle with unpunctuality.,Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.3413659632205963,neutral,0.2402812242507934,surprise,0.1843412220478058
You forget important things/appointments.,Guilt,remorse,Broken Promises and Responsibilities,fear,False,fear,0.4790340363979339,anger,0.21769480407238,neutral,0.1746214926242828
You become impulsive towards certain people.,Guilt,remorse,Broken Promises and Responsibilities,anger,False,anger,0.5421634316444397,neutral,0.1518663465976715,fear,0.1491691917181015
You have Fears of failure.,Guilt,remorse,Broken Promises and Responsibilities,fear,False,fear,0.6285447478294373,neutral,0.2223701030015945,anger,0.0756773352622985
"You stole something: Once upon a time, you found yourself tempted by a desire you couldn't resist, and you made the regrettable decision to steal something. As you pocketed the item, a rush of adrenaline mixed with guilt washed over you. But as time passed, the weight of your actions grew heavier, and the stolen item became a constant reminder of the wrong you had committed.",Guilt,remorse,Personal and Moral,fear,False,fear,0.4292374551296234,sadness,0.237521693110466,anger,0.1771350353956222
"You broke the rules and rode a bicycle with two people on it: Despite knowing the rules and regulations, you decide to break them by riding a bicycle with two people on it. The rush of excitement and the desire to push boundaries lead you to disregard safety precautions and put yourself and others at risk. As you pedal away with your two companions, the wind in your hair, you feel a mix of exhilaration and guilt, knowing that you have chosen to ignore the established rules.",Guilt,remorse,Personal and Moral,fear,False,fear,0.5463714599609375,anger,0.2987383604049682,sadness,0.0496855154633522
"You crossed the road when the traffic signal was red: You found yourself in a rush, caught up in the hustle and bustle of the city streets. Impatience got the best of you as you crossed the road without hesitation, disregarding the red traffic signal. ",Guilt,remorse,Personal and Moral,fear,False,fear,0.4425956308841705,anger,0.2222966253757476,surprise,0.1529191881418228
"You broke one of the school rules: You find yourself in a bustling school hallway, surrounded by students rushing to their next class. In the midst of the commotion, you spot an opportunity to take a shortcut through a restricted area. Ignoring the warning signs and the voice of reason in your head, you decide to break one of the school rules and venture into the forbidden zone. As you walk through the prohibited area, a mix of excitement and nervousness fills your mind, aware that you are disobeying the established rules.",Guilt,remorse,Personal and Moral,fear,False,fear,0.6559497117996216,disgust,0.0998940616846084,anger,0.084806427359581
"You crossed railway tracks at a crossing when the signal was ringing: You found yourself in a rush one day, desperately trying to get to the other side of the railway tracks. Despite the loud ringing of the crossing signal warning of an oncoming train, you chose to take a risky gamble and crossed the tracks anyway. ",Guilt,remorse,Personal and Moral,fear,False,fear,0.3109256029129028,surprise,0.2632214725017547,neutral,0.1866006255149841
"You did not pay the full bus or train fare:You hurriedly boarded the bus, caught up in the rush of the morning commute. As you fumbled through your pockets, you realized that you didn't have enough change to pay the full fare. Feeling flustered, you quickly handed the bus driver whatever coins you could find, hoping it would be enough. The driver gave you a skeptical look, but allowed you to take a seat. As the bus rumbled along, a wave of guilt washed over you for not paying the complete fare, knowing that it was unfair to the other passengers and the transportation system.",Guilt,remorse,Personal and Moral,neutral,False,neutral,0.3672241568565368,sadness,0.2267523258924484,anger,0.2105738222599029
